order_id,product_name,category,subcategory,price,quantity,total_amount,order_date,customer_region,payment_method,order_status,customer_age,customer_gender
ORD002061,思考快与慢,图书,图书图书,8061.57,2,16123.14,2024/11/14,东北,支付宝,pending,42,男
ORD002062,Dell XPS 15,电子产品,电子产品,6482.21,3,19446.63,2025/05/07,华北,微信支付,completed,42,男
ORD002063,宜家书架,家居,家居家居,4477.7,8,35821.6,2025/02/13,西南,微信支付,completed,52,女
ORD002064,三体全集,图书,图书图书,8796.09,4,35184.36,2024/08/04,华南,支付宝,completed,24,女
ORD002065,罗技 MX Master 3,电子产品,电子产品,9162.15,7,64135.05,2024/09/30,华北,银行卡,pending,49,
ORD002066,小米台灯,家居,家居家居,6001.61,3,18004.83,2024/07/18,西南,支付宝,completed,51,
ORD002067,Dell XPS 15,电子产品,电子产品,1643.83,2,3287.66,2024/01/01,华中,支付宝,refunded,48,男
ORD002068,Apple Watch,电子产品,电子产品,1000.02,9,9000.18,2024/11/04,华东,信用卡,completed,60,男
ORD002069,深入理解计算机系统,图书,图书图书,2067.32,7,14471.24,2025/04/18,西南,信用卡,completed,47,女
ORD002070,优衣库羽绒服,服装,服装服装,156.76,8,1254.08,2024/01/23,华东,银行卡,cancelled,45,女
ORD002071,德芙巧克力,食品,食品食品,7294.12,2,14588.24,2025/05/08,西南,支付宝,refunded,20,
ORD002072,茅台酒,食品,食品食品,2125.34,9,19128.06,2025/04/20,华南,支付宝,refunded,42,女
ORD002073,百威啤酒,食品,食品食品,6350.0,9,57150.0,2024/12/23,华中,银行卡,cancelled,63,
ORD002074,Python编程从入门到实践,图书,图书图书,3968.71,2,7937.42,2024/12/27,华南,微信支付,completed,64,男
ORD002075,Levi's 501,服装,服装服装,305.4,9,2748.6,2024/10/26,华中,微信支付,cancelled,26,女
ORD002076,三只松鼠坚果礼盒,食品,食品食品,8450.07,4,33800.28,2024/05/27,西北,微信支付,refunded,35,
ORD002077,Python编程从入门到实践,图书,图书图书,4526.24,10,45262.4,2024/04/08,东北,微信支付,pending,21,
ORD002078,算法导论,图书,图书图书,8939.49,7,62576.43,2024/09/11,华中,支付宝,pending,21,
ORD002079,Adidas Ultraboost,服装,服装服装,5031.3,7,35219.1,2024/06/15,华北,银行卡,completed,63,
ORD002080,农夫山泉,食品,食品食品,643.75,7,4506.25,2025/03/03,东北,微信支付,completed,48,
ORD002081,三体全集,图书,图书图书,5492.83,3,16478.49,2024/02/11,华中,银行卡,completed,64,女
ORD002082,茅台酒,食品,食品食品,885.27,1,885.27,2024/09/04,华南,支付宝,completed,54,女
ORD002083,H&M 连衣裙,服装,服装服装,5348.12,2,10696.24,2024/11/12,华南,信用卡,completed,44,女
ORD002084,宜家书架,家居,家居家居,3720.71,1,3720.71,2025/06/01,西南,信用卡,pending,28,女
ORD002085,罗技 MX Master 3,电子产品,电子产品,52.93,8,423.44,2024/10/06,西北,支付宝,pending,41,男
ORD002086,Sony WH-1000XM5,电子产品,电子产品,6857.27,6,41143.62,2025/05/10,西北,银行卡,pending,49,女
ORD002087,H&M 连衣裙,服装,服装服装,8749.21,5,43746.05,2024/04/14,西北,信用卡,completed,26,
ORD002088,Dell XPS 15,电子产品,电子产品,6675.32,8,53402.56,2025/04/20,西南,银行卡,pending,65,男
ORD002089,优衣库羽绒服,服装,服装服装,5627.02,5,28135.1,2024/04/05,华北,支付宝,cancelled,45,
ORD002090,德芙巧克力,食品,食品食品,5548.25,4,22193.0,2024/01/25,华北,微信支付,completed,42,女
ORD002091,原则,图书,图书图书,8246.66,3,24739.98,2024/08/13,华南,支付宝,completed,24,女
ORD002092,Nike Air Max,服装,服装服装,9129.86,2,18259.72,2024/09/02,华北,信用卡,completed,41,男
ORD002093,AirPods Pro,电子产品,电子产品,5315.82,6,31894.92,2024/01/26,西南,信用卡,cancelled,27,男
ORD002094,H&M 连衣裙,服装,服装服装,8512.75,9,76614.75,2024/08/08,西南,支付宝,pending,40,男
ORD002095,北面冲锋衣,服装,服装服装,3769.88,2,7539.76,2024/12/15,西北,银行卡,pending,27,女
ORD002096,戴森吸尘器,家居,家居家居,3146.34,5,15731.7,2025/01/05,华东,银行卡,completed,38,女
ORD002097,德芙巧克力,食品,食品食品,7031.68,10,70316.8,2024/02/17,华北,信用卡,completed,65,女
ORD002098,三只松鼠坚果礼盒,食品,食品食品,4251.79,5,21258.95,2024/11/30,华北,微信支付,completed,58,男
ORD002099,Levi's 501,服装,服装服装,5531.9,5,27659.5,2024/01/29,东北,银行卡,completed,52,女
ORD002100,美的电饭煲,家居,家居家居,1465.66,7,10259.62,2025/05/25,华东,信用卡,completed,63,
ORD002101,iPhone 15,电子产品,电子产品,8078.14,5,40390.7,2024/01/17,东北,银行卡,pending,47,女
ORD002102,宜家书架,家居,家居家居,9909.56,6,59457.36,2025/05/13,东北,信用卡,completed,44,
ORD002103,Dell XPS 15,电子产品,电子产品,7504.76,3,22514.28,2024/05/02,华东,支付宝,refunded,45,女
ORD002104,New Balance 574,服装,服装服装,9350.56,1,9350.56,2024/02/02,华中,支付宝,completed,28,
ORD002105,美的电饭煲,家居,家居家居,9790.59,1,9790.59,2025/03/26,西南,信用卡,completed,31,女
ORD002106,深入理解计算机系统,图书,图书图书,1523.28,6,9139.68,2024/07/13,华南,微信支付,pending,21,女
ORD002107,Adidas Ultraboost,服装,服装服装,5952.59,1,5952.59,2025/05/12,东北,信用卡,refunded,61,男
ORD002108,人类简史,图书,图书图书,2849.06,9,25641.54,2024/10/05,东北,微信支付,completed,39,
ORD002109,MacBook Air,电子产品,电子产品,9662.09,1,9662.09,2024/11/12,华北,支付宝,completed,33,男
ORD002110,Kindle Paperwhite,电子产品,电子产品,7458.94,5,37294.7,2025/02/01,华北,微信支付,pending,39,男
ORD002111,美的电饭煲,家居,家居家居,279.5,7,1956.5,2024/02/06,华北,微信支付,cancelled,35,男
ORD002112,Apple Watch,电子产品,电子产品,3142.74,6,18856.44,2025/03/06,西北,银行卡,completed,59,男
ORD002113,Python编程从入门到实践,图书,图书图书,3404.01,9,30636.09,2024/01/10,东北,微信支付,pending,52,
ORD002114,星巴克咖啡豆,食品,食品食品,2220.57,1,2220.57,2025/05/29,西北,银行卡,completed,65,女
ORD002115,三体全集,图书,图书图书,991.19,1,991.19,2024/06/13,华北,支付宝,completed,28,
ORD002116,美的电饭煲,家居,家居家居,9819.9,7,68739.3,2024/08/20,华东,银行卡,completed,36,女
ORD002117,AirPods Pro,电子产品,电子产品,870.4,2,1740.8,2024/08/01,华南,支付宝,cancelled,50,
ORD002118,优衣库羽绒服,服装,服装服装,1714.39,8,13715.12,2024/04/21,华东,信用卡,completed,43,
ORD002119,Nike Air Max,服装,服装服装,4785.51,9,43069.59,2024/08/05,华东,微信支付,completed,20,女
ORD002120,Kindle Paperwhite,电子产品,电子产品,9873.97,3,29621.91,2024/04/20,东北,银行卡,pending,37,女
ORD002121,百威啤酒,食品,食品食品,3527.13,9,31744.17,2024/08/20,华北,信用卡,completed,62,男
ORD002122,Dell XPS 15,电子产品,电子产品,5473.85,3,16421.55,2024/08/23,西北,微信支付,cancelled,26,女
ORD002123,德芙巧克力,食品,食品食品,6631.85,10,66318.5,2024/02/26,华东,信用卡,completed,61,女
ORD002124,Python编程从入门到实践,图书,图书图书,4978.29,6,29869.74,2024/10/25,西北,微信支付,refunded,55,
ORD002125,农夫山泉,食品,食品食品,3203.31,3,9609.93,2025/04/30,东北,信用卡,completed,27,男
ORD002126,iPad Air,电子产品,电子产品,490.78,5,2453.9,2024/12/25,华中,信用卡,pending,59,女
ORD002127,原则,图书,图书图书,4237.82,5,21189.1,2025/01/25,西南,支付宝,completed,51,女
ORD002128,深入理解计算机系统,图书,图书图书,9439.94,9,84959.46,2025/01/25,华北,支付宝,cancelled,54,女
ORD002129,北面冲锋衣,服装,服装服装,582.9,6,3497.4,2025/01/19,华北,信用卡,pending,48,
ORD002130,小熊加湿器,家居,家居家居,3756.94,4,15027.76,2024/05/01,华南,银行卡,refunded,18,男
ORD002131,九阳豆浆机,家居,家居家居,4216.39,8,33731.12,2024/06/03,华中,银行卡,cancelled,32,女
ORD002132,Sony WH-1000XM5,电子产品,电子产品,8973.19,10,89731.9,2024/02/10,华北,银行卡,completed,18,
ORD002133,Apple Watch,电子产品,电子产品,7201.68,2,14403.36,2024/07/21,华中,支付宝,cancelled,43,女
ORD002134,百威啤酒,食品,食品食品,4448.33,5,22241.65,2025/03/03,华南,信用卡,pending,39,女
ORD002135,Zara 西装外套,服装,服装服装,532.68,4,2130.72,2025/02/10,华南,银行卡,refunded,64,女
ORD002136,小熊加湿器,家居,家居家居,46.24,4,184.96,2024/04/27,西北,信用卡,completed,32,女
ORD002137,Adidas Ultraboost,服装,服装服装,2822.44,8,22579.52,2024/04/14,华北,支付宝,completed,52,男
ORD002138,算法导论,图书,图书图书,8543.76,6,51262.56,2024/07/20,华中,支付宝,completed,31,女
ORD002139,网易严选床垫,家居,家居家居,3609.7,8,28877.6,2024/08/12,西北,支付宝,completed,50,女
ORD002140,三只松鼠坚果礼盒,食品,食品食品,6760.77,10,67607.7,2024/08/11,华北,支付宝,completed,47,
ORD002141,三只松鼠坚果礼盒,食品,食品食品,8804.27,10,88042.7,2024/03/18,华中,银行卡,completed,35,女
ORD002142,思考快与慢,图书,图书图书,4480.93,6,26885.58,2024/09/21,东北,信用卡,cancelled,49,女
ORD002143,小米台灯,家居,家居家居,1143.64,4,4574.56,2024/06/09,东北,微信支付,refunded,50,男
ORD002144,原则,图书,图书图书,6800.46,5,34002.3,2024/05/06,东北,信用卡,completed,53,
ORD002145,网易严选床垫,家居,家居家居,9729.97,1,9729.97,2024/10/14,西南,信用卡,completed,24,男
ORD002146,三体全集,图书,图书图书,6507.68,2,13015.36,2024/07/22,华东,信用卡,completed,18,女
ORD002147,Apple Watch,电子产品,电子产品,3175.96,1,3175.96,2025/05/29,西北,信用卡,completed,44,
ORD002148,Python编程从入门到实践,图书,图书图书,6641.26,6,39847.56,2024/12/02,西南,支付宝,completed,63,
ORD002149,美的电饭煲,家居,家居家居,5017.09,10,50170.9,2024/03/02,西南,信用卡,pending,38,
ORD002150,戴森吸尘器,家居,家居家居,5276.7,4,21106.8,2024/11/15,东北,微信支付,pending,25,男
ORD002151,良品铺子零食包,食品,食品食品,3951.67,8,31613.36,2024/12/28,华东,银行卡,refunded,41,
ORD002152,Sony WH-1000XM5,电子产品,电子产品,3169.98,9,28529.82,2024/01/20,西北,银行卡,pending,44,女
ORD002153,Sony WH-1000XM5,电子产品,电子产品,5173.34,4,20693.36,2024/04/03,华北,银行卡,completed,61,男
ORD002154,Nike Air Max,服装,服装服装,2322.58,9,20903.22,2024/10/08,东北,微信支付,completed,55,女
ORD002155,农夫山泉,食品,食品食品,5917.84,8,47342.72,2024/10/28,西南,微信支付,completed,59,男
ORD002156,茅台酒,食品,食品食品,6276.44,2,12552.88,2024/03/04,华中,信用卡,completed,45,男
ORD002157,思考快与慢,图书,图书图书,2118.04,10,21180.4,2024/09/08,西北,支付宝,completed,31,男
ORD002158,Kindle Paperwhite,电子产品,电子产品,613.55,5,3067.75,2024/04/04,华北,银行卡,completed,46,男
ORD002159,小米台灯,家居,家居家居,5437.88,3,16313.64,2024/05/21,华北,支付宝,pending,25,女
ORD002160,iPhone 15,电子产品,电子产品,2123.56,4,8494.24,2024/10/09,华南,银行卡,refunded,24,
ORD002161,茅台酒,食品,食品食品,3556.09,1,3556.09,2024/09/23,华中,微信支付,refunded,24,男
ORD002162,人类简史,图书,图书图书,2617.03,10,26170.3,2024/11/10,华东,支付宝,completed,37,女
ORD002163,原则,图书,图书图书,1197.91,1,1197.91,2024/01/13,西北,微信支付,completed,34,男
ORD002164,Sony WH-1000XM5,电子产品,电子产品,6838.6,6,41031.6,2025/05/10,东北,支付宝,refunded,65,女
ORD002165,New Balance 574,服装,服装服装,1048.86,9,9439.74,2025/05/11,西南,微信支付,completed,58,
ORD002166,Adidas Ultraboost,服装,服装服装,4403.1,1,4403.1,2024/12/01,华南,信用卡,completed,26,男
ORD002167,Dell XPS 15,电子产品,电子产品,7821.06,5,39105.3,2024/08/25,华北,支付宝,pending,53,
ORD002168,MacBook Air,电子产品,电子产品,4321.84,4,17287.36,2024/02/16,华中,银行卡,refunded,49,男
ORD002169,Sony WH-1000XM5,电子产品,电子产品,3506.51,10,35065.1,2024/12/17,西北,支付宝,completed,34,
ORD002170,Zara 西装外套,服装,服装服装,9523.01,1,9523.01,2024/08/04,华南,微信支付,completed,29,女
ORD002171,New Balance 574,服装,服装服装,4739.83,10,47398.3,2024/04/01,西北,信用卡,completed,19,女
ORD002172,MacBook Air,电子产品,电子产品,7361.42,6,44168.52,2024/02/16,华中,微信支付,refunded,59,男
ORD002173,iPad Air,电子产品,电子产品,946.77,6,5680.62,2024/09/26,西北,微信支付,completed,40,男
ORD002174,Levi's 501,服装,服装服装,3772.08,2,7544.16,2024/07/03,华南,信用卡,completed,20,
ORD002175,iPhone 15,电子产品,电子产品,2183.53,3,6550.59,2025/01/05,东北,微信支付,refunded,45,女
ORD002176,Apple Watch,电子产品,电子产品,6069.46,7,42486.22,2024/05/22,华中,微信支付,completed,44,
ORD002177,百威啤酒,食品,食品食品,6285.19,6,37711.14,2025/04/29,西北,银行卡,completed,25,男
ORD002178,农夫山泉,食品,食品食品,7463.75,8,59710.0,2025/03/11,华中,银行卡,completed,59,
ORD002179,Samsung Galaxy S24,电子产品,电子产品,9671.84,3,29015.52,2024/05/18,西北,微信支付,pending,57,
ORD002180,人类简史,图书,图书图书,7012.21,2,14024.42,2024/07/24,西北,银行卡,completed,37,
ORD002181,iPad Air,电子产品,电子产品,3970.49,9,35734.41,2025/02/25,华北,微信支付,pending,31,男
ORD002182,德芙巧克力,食品,食品食品,7631.12,2,15262.24,2025/03/11,西北,微信支付,completed,18,
ORD002183,Levi's 501,服装,服装服装,9980.41,8,79843.28,2025/05/20,西北,微信支付,pending,40,女
ORD002184,Nike Air Max,服装,服装服装,3078.88,1,3078.88,2024/05/06,华北,支付宝,cancelled,47,女
ORD002185,网易严选床垫,家居,家居家居,2265.69,7,15859.83,2024/11/10,东北,银行卡,refunded,64,女
ORD002186,算法导论,图书,图书图书,3057.53,2,6115.06,2024/12/02,东北,信用卡,completed,28,
ORD002187,原则,图书,图书图书,5068.32,9,45614.88,2024/01/28,华东,微信支付,cancelled,45,
ORD002188,网易严选床垫,家居,家居家居,1854.56,8,14836.48,2024/11/15,华中,信用卡,pending,51,
ORD002189,Samsung Galaxy S24,电子产品,电子产品,3494.8,1,3494.8,2025/03/31,华北,微信支付,completed,43,女
ORD002190,人类简史,图书,图书图书,3210.77,10,32107.7,2025/05/26,西北,微信支付,completed,45,女
ORD002191,美的电饭煲,家居,家居家居,4121.23,5,20606.15,2024/07/18,东北,银行卡,completed,39,女
ORD002192,Samsung Galaxy S24,电子产品,电子产品,6762.06,5,33810.3,2025/01/19,西南,微信支付,cancelled,38,
ORD002193,New Balance 574,服装,服装服装,9748.62,6,58491.72,2025/05/14,华中,支付宝,cancelled,48,女
ORD002194,星巴克咖啡豆,食品,食品食品,4788.07,6,28728.42,2024/12/14,东北,支付宝,completed,26,男
ORD002195,人类简史,图书,图书图书,2754.09,1,2754.09,2025/02/27,西北,信用卡,pending,22,女
ORD002196,美的电饭煲,家居,家居家居,5922.21,7,41455.47,2025/06/01,西北,微信支付,pending,26,
ORD002197,Levi's 501,服装,服装服装,4383.48,2,8766.96,2024/11/14,华东,信用卡,pending,26,
ORD002198,三只松鼠坚果礼盒,食品,食品食品,8697.35,8,69578.8,2024/05/30,华南,支付宝,completed,22,
ORD002199,蒙牛纯牛奶,食品,食品食品,211.61,1,211.61,2025/04/08,华北,银行卡,completed,58,男
ORD002200,Sony WH-1000XM5,电子产品,电子产品,2728.92,7,19102.44,2024/12/09,华东,微信支付,pending,51,女
ORD002201,小熊加湿器,家居,家居家居,3449.41,6,20696.46,2024/09/02,华北,银行卡,completed,38,男
ORD002202,原则,图书,图书图书,6571.14,6,39426.84,2024/10/02,华南,银行卡,completed,65,女
ORD002203,小米台灯,家居,家居家居,4192.65,1,4192.65,2024/02/09,华东,信用卡,cancelled,28,
ORD002204,戴森吸尘器,家居,家居家居,3717.3,9,33455.7,2024/03/12,华北,支付宝,completed,29,男
ORD002205,深入理解计算机系统,图书,图书图书,6569.48,3,19708.44,2024/12/11,华南,支付宝,pending,51,女
ORD002206,思考快与慢,图书,图书图书,2136.33,1,2136.33,2024/12/23,华南,银行卡,completed,30,
ORD002207,三体全集,图书,图书图书,6365.52,9,57289.68,2024/09/15,华中,银行卡,refunded,53,
ORD002208,人类简史,图书,图书图书,4093.24,6,24559.44,2024/02/06,华北,微信支付,completed,51,
ORD002209,Kindle Paperwhite,电子产品,电子产品,9393.05,6,56358.3,2024/09/12,华南,支付宝,completed,59,男
ORD002210,三体全集,图书,图书图书,6387.62,5,31938.1,2024/10/17,华中,支付宝,completed,24,女
ORD002211,蒙牛纯牛奶,食品,食品食品,2459.41,9,22134.69,2024/03/14,西南,信用卡,refunded,65,男
ORD002212,Apple Watch,电子产品,电子产品,4694.63,8,37557.04,2025/03/05,东北,微信支付,refunded,47,男
ORD002213,Adidas Ultraboost,服装,服装服装,8102.25,3,24306.75,2024/08/11,华南,微信支付,refunded,58,女
ORD002214,三只松鼠坚果礼盒,食品,食品食品,6305.98,10,63059.8,2024/07/03,华北,信用卡,completed,65,
ORD002215,星巴克咖啡豆,食品,食品食品,7684.94,6,46109.64,2024/03/04,华中,银行卡,completed,57,男
ORD002216,Kindle Paperwhite,电子产品,电子产品,7231.04,5,36155.2,2024/07/05,华中,支付宝,completed,34,男
ORD002217,蒙牛纯牛奶,食品,食品食品,7427.88,7,51995.16,2025/02/24,西北,银行卡,completed,64,女
ORD002218,星巴克咖啡豆,食品,食品食品,8028.53,7,56199.71,2024/08/30,华北,支付宝,completed,42,女
ORD002219,iPad Air,电子产品,电子产品,2674.17,8,21393.36,2024/10/08,西北,信用卡,completed,19,
ORD002220,茅台酒,食品,食品食品,8525.8,3,25577.4,2024/10/17,华中,支付宝,completed,37,女
ORD002221,iPad Air,电子产品,电子产品,5475.74,8,43805.92,2025/04/22,东北,银行卡,completed,62,女
ORD002222,网易严选床垫,家居,家居家居,888.33,8,7106.64,2024/01/01,华东,支付宝,completed,56,男
ORD002223,小熊加湿器,家居,家居家居,8349.7,9,75147.3,2024/11/17,西南,微信支付,completed,54,女
ORD002224,iPhone 15,电子产品,电子产品,6348.9,2,12697.8,2024/11/28,西南,银行卡,completed,27,女
ORD002225,戴森吸尘器,家居,家居家居,4615.22,3,13845.66,2024/04/02,西北,信用卡,completed,38,
